patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,PAM50
TCGA-D8-A27F-01,0.0,0.0,0.4195538,0.0,61.84187,0.0,13.294459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9766006,0.0,0.0,0.0,66.915855,0.0,0.0,5.1276355,0.0,0.0,0.0,0.0,51.10772,80.01249,0.0,38.968555,61.019142,0.0,0.0,0.0,0.0,0.0,58.902115,0.0,0.0,102.72007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58676,0.0,0.0,Basal
TCGA-D8-A27G-01,0.0,0.0,0.0,23.851698,18.37803,0.0,0.0,11.330436,0.8309389,0.0,0.0,0.0,0.0,7.1218734,0.0,0.0,0.0,0.0,27.598816,0.94055176,0.0,0.0,0.0,0.0,0.0,12.041044,0.0,0.0,0.0,2.8745675,21.854671,0.0,16.61095,0.0,0.0,0.0,2.4215374,0.0,0.0,0.0,0.0,42.120224,0.0,0.0,0.0,29.393976,0.0,4.0194407,0.0,0.784074,0.0,48.99288,0.0,13.1703415,0.0,0.0,0.0,12.535714,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A27H-01,0.0,0.0,22.916801,0.0,86.5923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.62336,0.0,0.0,6.393839,0.0,0.0,0.0,0.0,74.44,119.76699,0.0,47.249626,58.943306,0.0,0.0,0.0,0.0,0.0,93.007576,0.0,0.0,154.01854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.049124,0.0,0.0,Basal
TCGA-D8-A27I-01,0.0,0.0,0.0,37.87538,16.707964,0.0,0.0,12.797054,9.230082,0.0,0.0,0.0,0.0,13.527837,0.0,0.0,0.0,0.0,29.379948,0.0,0.0,0.0,0.0,0.0,2.9080868,9.632323,0.0,0.0,0.0,0.3760408,31.582067,0.0,19.94811,1.3784572,2.1613624,0.0,0.0,0.0,0.0,0.0,0.0,70.855865,0.0,0.0,0.0,46.177376,0.0,4.812554,0.0,0.0,0.0,66.94293,0.0,38.83478,0.0,0.0,0.0,9.757612,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A27K-01,0.0,0.0,0.0,28.064548,22.15209,0.0,0.0,26.907108,10.454512,0.0,0.0,0.0,0.0,0.025424786,0.0,0.0,0.0,0.0,40.028133,5.7746153,0.0,0.0,0.0,0.0,0.0,18.578432,0.0,0.0,0.0,0.0,30.968117,0.0,26.832249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27075,0.0,0.0,0.0,52.120255,0.0,3.9453638,0.0,16.768763,0.0,69.28506,0.0,24.341173,0.0,0.0,0.0,14.200821,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A27L-01,0.0,0.0,0.0,20.070068,13.5611315,0.0,0.0,3.6860087,0.93889576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.89941,0.0,0.0,0.0,0.0,0.0,4.6584272,15.541696,0.0,0.0,0.0,19.757944,26.292782,0.0,20.941662,0.0,0.0,0.0,21.401134,0.0,0.0,0.0,0.0,49.740097,0.0,0.0,0.0,37.69171,0.27768797,7.220763,0.0,0.0,0.0,55.60384,0.0,10.469109,0.0,0.0,0.0,21.078344,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A27M-01,0.0,0.0,0.0,0.0,85.147,0.0,0.16189338,0.0,0.0,0.0,0.0,0.0,7.651152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.591385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.16207,98.16328,0.0,45.296238,63.396572,0.0,0.0,0.0,0.0,0.0,64.78027,0.0,0.0,141.02661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217657,0.0,0.0,Basal
TCGA-D8-A27N-01,0.0,0.0,0.0,0.0,25.75996,0.0,7.503796,0.0,0.0,0.0,0.0,0.0,0.99619657,0.0,0.0,0.0,0.0,0.0,4.8043365,0.0,0.0,0.0,0.0,0.0,0.0,13.66206,0.0,0.0,0.0,0.0,1.211437,0.0,6.9716854,0.0,13.572632,0.0,0.0,0.0,0.0,0.0,0.0,32.61629,0.0,0.0,0.0,19.380022,0.0,0.0,0.0,31.60959,0.0,22.544632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-D8-A27P-01,0.0,0.0,0.0,27.727825,13.898663,0.0,0.0,9.593719,5.87737,0.0,0.0,0.0,0.0,0.43758044,0.0,0.0,0.0,0.0,29.905167,3.2917523,0.0,0.0,0.0,0.0,0.0,12.764258,0.0,0.0,0.0,6.4994617,24.422924,0.0,18.787338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.398304,0.0,0.0,0.0,44.13451,0.0,3.2796586,0.0,4.4652905,0.0,62.718857,0.0,23.598825,0.0,0.0,0.0,16.2471,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A27R-01,0.0,0.0,0.0,0.0,22.269905,0.0,14.433485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.802297,0.0,7.395015,7.987771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.031411,33.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.371445,0.0,12.078606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.713598,0.0,0.0,LumB
TCGA-D8-A27T-01,0.0,0.0,0.0,30.736982,18.390497,0.0,0.0,25.578106,10.200685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40768,10.259401,0.0,0.0,0.0,0.0,0.0,18.822123,0.0,0.0,0.0,0.0,37.391357,0.0,29.904593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.726006,0.0,0.0,0.0,50.18787,0.0,5.094691,0.0,15.351729,0.0,81.34088,0.0,23.268284,0.0,0.0,0.0,15.890875,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A27V-01,0.0,0.0,0.0,38.985714,18.448717,0.0,0.0,19.9691,8.526417,0.0,0.0,0.0,0.0,6.832421,0.0,0.0,0.0,0.0,35.21111,4.5297604,0.0,0.0,0.0,0.0,0.9740137,20.862364,0.0,0.0,0.0,0.0,25.267035,0.0,16.775902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.932247,0.0,0.0,0.0,45.96619,0.0,4.8913164,0.0,6.7875295,0.0,62.713177,0.0,30.25741,0.0,0.0,0.0,14.073533,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A27W-01,0.0,0.0,0.0,0.0,13.522507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.01539,0.0,22.377163,14.827332,14.581406,13.3717785,25.874838,0.0,0.0,0.0,0.0,0.0,15.4514885,0.0,0.0,0.0,24.749727,71.929855,0.0,0.0,0.0,0.0,29.656046,0.0,0.0,26.98267,0.0,42.658756,0.0,0.0,0.0,0.0,0.0,4.977724,0.0,0.0,0.0,20.12809,0.0,0.0,LumB
TCGA-E2-A10A-01,0.0,0.0,0.0,1.3185725,14.47476,0.0,12.913961,0.0,0.0,0.0,0.0,0.0,0.0,0.0991563,0.0,0.0,0.0,0.0,17.871456,22.295504,0.0,0.0,0.0,0.0,0.0,13.962671,0.0,0.0,0.0,0.0,17.711618,0.0,11.129295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.41371,0.0,0.0,0.0,18.189926,7.386063,0.0,0.0,23.939804,0.0,51.361927,0.0,3.0005503,0.0,0.0,0.0,5.3822913,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A14N-01,0.0,0.0,3.6163752,0.0,68.60896,0.0,18.168087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.072444,0.0,0.0,0.0,79.78021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.963985,97.20842,0.0,38.1699,56.46705,0.0,0.0,0.0,0.0,0.0,75.20337,0.0,0.0,115.12738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.977007,0.0,0.0,Basal
TCGA-E2-A14O-01,0.0,0.0,0.0,0.0,45.723957,0.0,8.627567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265149,0.0,0.0,0.0,5.983547,0.0,0.0,0.0,0.0,0.0,56.25787,9.755754,33.15174,5.3718624,4.9566894,0.0,6.932958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83357,60.480713,0.0,0.0,0.0,0.0,22.718363,0.0,0.0,36.02036,0.0,45.988197,0.0,0.0,0.0,0.0,0.0,15.202017,0.0,0.0,0.0,5.2185674,0.0,0.0,LumB
TCGA-E2-A14P-01,0.0,0.0,0.0,0.0,66.60886,0.0,7.336354,0.0,0.0,30.221138,0.0,0.0,11.115646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0670514,0.0,0.0,0.0,7.8834376,0.0,0.0,0.0,0.0,0.0,0.0,8.763861,29.722313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.69725,0.0,0.0,44.22586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-E2-A14Q-01,0.0,0.0,0.0,33.09528,15.491409,0.0,0.0,31.260473,13.00224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.190437,9.373623,0.0,0.0,0.0,0.0,0.0,11.255074,0.0,0.0,0.0,0.0,38.4785,0.0,31.17795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.46162,0.0,0.0,0.0,56.43792,0.0,2.0121262,0.0,13.490255,0.0,77.27968,0.0,25.308023,0.0,0.0,0.0,14.483677,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A14S-01,0.0,0.0,0.0,0.0,14.325054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.939413,0.0,0.0,0.0,0.0,0.0,54.712185,0.0,10.316555,19.204332,4.9370914,9.360944,18.232986,0.0,0.0,0.0,0.0,0.0,21.740688,0.0,0.0,0.0,10.913279,61.129192,0.0,0.0,0.0,0.0,21.476936,0.0,0.0,17.55376,0.0,50.452843,0.0,0.0,0.0,0.0,0.0,21.121422,0.0,0.0,0.0,9.432005,0.0,0.0,LumB
TCGA-E2-A14T-01,0.0,0.0,0.0,0.0,12.651195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4937195,0.0,0.0,0.0,15.12859,0.0,0.0,0.0,0.0,0.0,41.921337,0.0,0.0,0.012742244,10.574642,29.27788,30.587538,0.0,0.0,0.0,0.0,0.0,27.902546,0.0,0.0,0.0,10.41044,63.292923,0.0,0.0,0.0,0.0,21.230864,0.0,0.0,7.7465744,0.0,39.563866,0.0,0.0,0.0,0.0,0.0,16.815613,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A14V-01,0.0,0.0,0.0,0.0,58.372623,0.0,30.569496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.361394,5.547235,33.180775,12.669617,34.22623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.876987,21.1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.503872,0.0,13.801748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.050031,0.0,0.0,Her2
TCGA-E2-A14W-01,0.0,0.0,0.0,0.0,30.395563,0.0,30.327452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.235616,0.0,0.0,0.0,23.151085,0.0,0.0,0.0,0.0,0.0,45.063145,6.619041,25.34088,23.76126,5.76311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.931498,0.0,0.0,0.0,18.16307,53.977947,0.0,0.0,0.0,0.0,19.021793,0.0,0.0,35.114643,0.0,45.855442,0.0,0.0,0.0,0.0,0.0,18.229034,0.0,0.0,0.0,15.449821,0.0,0.0,LumB
TCGA-E2-A14X-01,0.0,0.0,0.0,0.0,68.87926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.72909,73.04655,0.0,30.55814,36.77513,0.0,0.0,0.0,0.0,0.0,54.331,0.0,0.0,115.89062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55803,0.0,0.0,Basal
TCGA-E2-A14Y-01,0.0,0.0,0.0,0.0,65.30784,0.0,12.843396,0.0,0.0,14.234019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6514065,0.0,0.0,0.0,41.698154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.708652,71.3709,0.0,19.569094,18.638374,0.0,0.0,0.0,0.0,0.0,73.535736,0.0,0.0,89.38673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.850091,0.0,0.0,Basal
TCGA-E2-A14Z-01,0.0,0.0,0.0,0.0,24.42765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.045878,0.0,0.0,0.0,0.0,0.0,30.205465,5.187961,0.0,0.0,0.0,16.792585,20.594532,0.0,8.748656,0.0,0.0,0.0,14.956246,0.0,0.0,0.0,3.6266315,43.006218,0.0,0.0,0.0,0.56185263,12.692247,0.0,0.0,7.9325743,0.0,39.697475,0.0,0.0,0.0,0.0,0.0,17.662277,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A150-01,0.0,0.0,0.0,0.0,97.54456,0.0,12.605635,0.0,0.0,17.625013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.719765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.52381,123.71672,0.0,56.47409,50.2753,0.0,0.0,0.0,0.0,0.0,98.55978,0.0,0.0,162.88893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.494463,0.0,0.0,Basal
TCGA-E2-A152-01,0.0,0.0,0.0,0.0,48.845997,0.0,19.716024,0.0,0.0,0.06915878,0.0,0.0,7.4180384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.541326,9.257567,0.0,16.699768,0.0,13.149349,0.0,14.837349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9135605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.028534,0.0,19.091228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-E2-A153-01,0.0,0.0,0.0,12.65849,12.310113,0.0,5.261252,6.5709124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.71874,12.703077,0.0,0.0,0.0,0.0,10.495968,13.250375,0.0,0.0,0.0,0.0,13.638653,0.0,8.757124,0.0,0.0,0.0,1.1785076,0.0,0.0,0.0,0.0,36.28712,0.0,0.0,0.0,11.576122,0.0,0.0,0.0,20.52797,0.0,46.91517,0.0,0.0,0.0,0.0,0.0,8.611795,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A154-01,0.0,0.0,0.0,0.0,8.808503,0.0,6.403863,0.0,0.0,0.0,0.0,0.0,0.0,16.560472,0.0,0.0,0.0,0.0,0.0,25.545069,0.0,0.0,0.0,0.0,5.09986,0.0,0.0,12.604342,0.0,0.0,2.7083495,0.0,0.22182052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.95259,0.0,0.0,0.0,0.0,12.355677,0.0,0.0,29.699625,0.0,36.484886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A155-01,0.0,0.0,0.0,0.0,11.003122,0.0,24.076513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.754534,0.0,0.0,0.0,0.0,0.0,29.065239,11.108953,0.0,0.0,0.0,0.0,12.065442,0.0,8.642081,0.0,0.0,0.0,11.575832,0.0,0.0,0.0,0.0,40.28639,0.0,0.0,0.0,0.0,7.1302314,0.0,0.0,21.211706,0.0,31.105324,0.0,0.0,0.0,0.0,0.0,9.342802,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-E2-A156-01,0.0,0.0,0.0,1.8561949,12.99517,0.0,1.358902,0.0,0.0,0.0,0.0,0.0,0.0,8.8584795,0.0,0.0,0.0,0.0,15.295217,21.206045,0.0,0.0,0.0,0.0,16.090738,5.9146013,0.0,0.0,0.0,0.0,13.303902,0.0,11.121169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.650814,0.0,0.0,0.0,0.7182502,5.825487,0.0,0.0,26.198656,0.0,37.400127,0.0,12.857305,0.0,0.0,0.0,2.4739401,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A158-01,0.0,0.0,9.8707,0.0,102.91613,0.0,30.33287,0.0,0.0,17.037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.007005,0.0,0.0,0.0,126.62847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.53745,142.13394,0.0,62.988796,70.15189,0.0,0.0,0.0,0.0,0.0,116.82253,0.0,0.0,170.86067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.247646,0.0,0.0,Basal
TCGA-E2-A159-01,0.0,0.0,0.0,0.0,90.64298,0.0,0.0,0.0,0.0,13.834663,0.0,0.0,13.141503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.735172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.60075,81.53676,0.0,24.313696,12.684963,0.0,0.0,0.0,0.0,0.0,80.3325,0.0,0.0,124.674286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal
TCGA-E2-A15A-01,0.0,0.0,0.0,0.0,30.033346,0.0,31.959581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.767324,0.0,0.0,0.0,9.735457,0.0,0.0,0.0,0.0,0.0,42.647377,0.0,26.786251,24.827738,10.1649885,0.0,4.800622,0.0,0.0,0.0,0.0,0.0,13.054549,0.0,0.0,0.0,15.98659,50.7983,0.0,0.0,0.0,0.0,14.41797,0.0,0.0,34.73092,0.0,35.64798,0.0,0.0,0.0,0.0,0.0,12.306208,0.0,0.0,0.0,16.446005,0.0,0.0,LumB
TCGA-E2-A15C-01,0.0,0.0,0.0,12.696203,12.60868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5004773,0.0,0.0,0.0,0.0,35.38657,2.4624035,0.0,0.0,0.0,0.0,12.740318,12.501237,0.0,0.0,0.0,21.376589,25.853443,0.0,18.118334,0.0,0.0,0.0,30.212173,0.0,0.0,0.0,0.0,61.850845,0.0,0.0,0.0,30.50059,6.23145,3.4672124,0.0,2.3544137,0.0,63.796204,0.0,0.0,0.0,0.0,0.0,28.258308,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A15D-01,0.0,0.0,0.0,26.731153,14.434035,0.0,0.0,17.20603,4.4735346,0.0,0.0,0.0,0.0,12.186665,0.0,0.0,0.0,0.0,26.065279,2.8095202,0.0,0.0,0.0,0.0,9.308211,15.794836,0.0,0.0,0.0,0.0,15.733287,0.0,9.28451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.53623,0.0,0.0,0.0,35.502003,0.0,4.955822,0.0,8.052995,0.0,60.18496,0.0,29.114046,0.0,0.0,0.0,9.855272,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A15E-01,0.0,0.0,0.0,19.405956,9.342583,0.0,0.0,5.863388,0.7312708,0.0,0.0,0.0,0.0,0.12009957,0.0,0.0,0.0,0.0,23.736591,2.809637,0.0,0.0,0.0,0.0,0.0,2.3636863,0.0,0.0,0.0,13.776774,29.887264,0.0,19.576979,0.0,0.0,0.0,8.750694,0.0,0.0,0.0,0.0,55.543526,0.0,0.0,0.0,37.67059,0.0,3.7221105,0.0,1.4587171,0.0,63.56444,0.0,11.459119,0.0,0.0,0.0,18.746311,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A15G-01,0.0,0.0,0.0,3.9005978,20.883778,0.0,0.0,14.152866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.130468,0.0,0.0,0.0,0.0,0.0,0.0,10.328862,0.0,0.0,0.0,0.0,34.045956,0.0,27.561937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.03991,0.0,0.0,0.0,29.49364,0.0,0.0,0.0,27.010878,0.0,60.357555,0.0,0.0,0.0,0.0,0.0,14.50163,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A15H-01,0.0,0.0,0.0,0.0,42.475002,0.0,20.812437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.125341,0.0,0.0,0.0,24.20354,0.0,0.0,0.0,0.0,0.0,30.015018,11.440559,23.299063,1.1925839,21.036846,0.0,10.6710415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.508495,38.462105,0.0,0.0,0.0,0.0,14.590879,0.0,0.0,28.567595,0.0,27.498274,0.0,0.0,0.0,0.0,0.0,18.07289,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A15I-01,0.0,0.0,0.0,25.45365,17.932901,0.0,0.0,11.769732,1.0579213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.501514,0.0,0.0,0.0,0.0,0.0,0.0,12.594394,0.0,0.0,0.0,10.304442,27.280025,0.0,21.039976,0.0,0.0,0.0,10.076095,0.0,0.0,0.0,0.0,40.744785,0.0,0.0,0.0,41.301357,0.0,6.1107755,0.0,3.3655152,0.0,58.02288,0.0,8.761011,0.0,0.0,0.0,20.050037,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A15J-01,0.0,0.0,0.0,0.0,23.210299,0.0,1.0011222,3.342531,0.0,0.0,0.71671444,0.0,0.0,5.4368544,0.0,0.0,0.0,0.0,12.220293,17.522203,0.0,0.0,0.0,0.0,27.327362,14.245491,0.0,0.0,0.0,0.0,10.331332,0.0,5.671169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.70786,0.0,0.0,0.0,7.9797406,3.8998687,0.0,0.0,22.694418,0.0,48.47741,0.0,12.445033,0.0,0.0,0.0,5.626535,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A15K-01,0.0,0.0,0.0,0.0,2.45299,0.0,30.75006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.974615,0.0,0.0,0.0,0.0,0.0,0.0,22.828026,0.0,0.0,0.0,0.0,12.914295,0.0,8.768512,0.0,0.0,0.0,1.22411,0.0,0.0,0.0,0.0,51.84579,0.0,0.0,0.0,12.042556,6.491489,0.0,0.0,25.552319,0.0,48.746162,0.0,0.0,0.0,0.0,0.0,2.4668736,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-E2-A15L-01,0.0,0.0,0.0,0.0,26.785595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1715434,0.0,0.0,0.0,0.0,0.0,9.063319,5.6879797,0.0,0.0,0.0,0.0,0.0,17.239588,0.0,0.0,0.0,0.0,20.938515,0.0,10.324626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.375246,0.0,0.0,0.0,11.039674,2.6733675,0.0,0.0,20.587286,0.0,33.408714,0.0,0.0,0.0,0.0,0.0,4.73541,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A15M-01,0.0,0.0,0.0,0.0,15.977709,0.0,0.0,11.587907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9616414,0.0,0.0,0.0,0.0,0.0,0.0,0.9471467,0.0,0.35373646,0.0,0.0,7.1770186,0.0,3.4268126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.583117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.612522,0.0,30.035177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A15O-01,0.0,0.0,0.0,0.0,13.356482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.210154,0.0,0.0,0.0,0.0,0.0,63.139194,0.0,0.0,17.273169,0.0,34.084946,37.667618,0.0,0.0,0.0,0.0,0.0,57.219852,0.0,0.0,0.0,0.0,91.75411,0.0,0.0,0.0,0.0,33.538586,0.0,0.0,14.418128,0.0,63.040478,0.0,0.0,0.0,0.0,0.0,30.703829,0.0,0.0,0.0,8.139111,0.0,0.0,LumA
TCGA-E2-A15P-01,0.0,0.0,0.0,34.111984,15.257976,0.0,0.0,7.939635,4.487946,0.0,0.0,0.0,1.5122013,0.74527806,0.0,0.0,0.0,0.0,30.558304,0.0,0.0,0.0,0.0,0.0,0.0,4.902642,0.0,0.0,0.0,14.92411,30.162504,0.0,16.616512,0.0,6.537621,0.0,4.544889,0.0,0.0,0.0,0.0,52.157578,0.0,0.0,0.0,48.313236,0.0,6.4663982,0.0,0.0,0.0,65.573135,0.0,22.98564,0.0,0.0,0.0,21.188585,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A15R-01,0.0,0.0,0.0,0.0,0.36424932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.997694,0.0,0.0,0.0,0.0,0.0,44.914482,0.0,0.0,0.0,0.0,26.137728,27.96643,0.0,0.0,0.0,0.0,0.0,31.735823,0.0,0.0,0.0,0.0,72.75575,0.0,0.0,0.0,0.0,23.968847,0.0,0.0,9.214125,0.0,52.668053,0.0,0.0,0.0,0.0,0.0,22.20502,0.0,0.0,0.0,0.58011216,0.0,0.0,LumA
